RegionID,ZIP,City,State,Metro,CountyName,SizeRank,MedianHome,GrowthRate(1996),GrowthRate(2000),GrowthRate(2004),GrowthRate(2008),GrowthRate(2012),GrowthRate(2016)
87890,68152,Omaha,NE,Omaha-Council Bluffs,Douglas County,10395,199900,2.088819227,1.715879828,1.360789653,1.290510006,1.414720453,1.235475896
68183,24517,Altavista,VA,Lynchburg,Campbell County,10396,113300,1.926870748,1.582402235,1.323598131,1.380024361,1.196409715,1.109696376
59088,3264,Plymouth,NH,Claremont-Lebanon,Grafton County,10397,179200,2.386151798,2.25408805,1.313782991,0.977632297,1.146513116,1.155383623
68515,25213,Winfield,WV,Huntington-Ashland,Putnam County,10398,178400,1.238029146,1.238029146,1.238029146,1.222755312,1.228650138,1.106013639
81514,53955,Poynette,WI,Madison,Columbia County,10399,228300,1.93803056,1.768396592,1.362985075,1.222817354,1.357312723,1.206022187
82594,56058,Le Sueur,MN,Minneapolis-St. Paul-Bloomington,Le Sueur County,10400,182700,2.157024793,1.599824869,1.127082048,1.123616236,1.394656489,1.180995475
71033,30313,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,10401,249400,3.483240223,1.544272446,1.170892019,1.129017655,2.240790656,1.4969988
95275,87043,Placitas,NM,Albuquerque,Sandoval County,10402,426200,1.918091809,1.7048,1.26431326,0.8419597,1.039512195,1.05338606
62671,12570,Beekman,NY,New York-Newark-Jersey City,Dutchess County,10403,322000,1.860196418,1.549566891,0.947337452,0.829042225,1.105389633,1.096356827
70641,29661,Marietta,SC,Greenville-Anderson-Mauldin,Greenville County,10404,124900,2.226381462,2.017770598,1.626302083,1.476359338,1.622077922,1.892424242
66800,21152,Sparks Glencoe,MD,Baltimore-Columbia-Towson,Baltimore County,10405,341700,2.255445545,1.986627907,1.350592885,1.013044767,1.180718728,1.063492063
58375,1464,Shirley,MA,Boston-Cambridge-Newton,Middlesex County,10406,337300,2.498518519,1.800854245,1.247872734,1.127716483,1.458910035,1.259051885
65362,18091,Wind Gap,PA,Allentown-Bethlehem-Easton,Northampton County,10407,201500,2.107740586,1.722222222,1.156716418,0.893569845,1.102297593,1.131386861
58944,2859,Burrillville,RI,Providence-Warwick,Providence County,10408,257000,2.395153774,2.059294872,1.133656815,1.036290323,1.596273292,1.303906646
91335,76255,Nocona,TX,,Montague County,10409,91400,1.702048417,1.328488372,1.258953168,1.097238896,1.238482385,1.13681592
71160,30510,Alto,GA,Cornelia,Habersham County,10410,124500,2.748344371,1.703146375,1.309148265,1.064102564,1.548507463,1.347402597
79420,48847,Ithaca,MI,Alma,Gratiot County,10411,98400,2.388349515,1.380084151,1.21631644,1.530326594,1.442815249,1.266409266
70890,30113,Buchanan,GA,Atlanta-Sandy Springs-Roswell,Haralson County,10412,119700,1.991680532,1.579155673,1.296858072,1.204225352,1.667130919,1.33
58484,1773,Lincoln,MA,Boston-Cambridge-Newton,Middlesex County,10413,1101800,2.204040808,1.64398687,1.128777789,1.200348622,1.356228459,1.138693675
92362,78266,Garden Ridge,TX,San Antonio-New Braunfels,Comal County,10414,450600,1.808186196,1.697814619,1.695259594,1.30570849,1.22946794,1.123971065
59308,4021,Cumberland,ME,Portland-South Portland,Cumberland County,10415,382200,2.603542234,2.147191011,1.339642482,1.247389034,1.394381613,1.176724138
62631,12518,Cornwall,NY,New York-Newark-Jersey City,Orange County,10416,306100,2.108126722,1.854027862,1.082007777,0.908578213,1.149887303,1.253480753
91874,77362,Pinehurst,TX,Houston-The Woodlands-Sugar Land,Montgomery County,10417,212500,1.822469983,1.612291351,1.602564103,1.348350254,1.487053884,1.195163105
66997,21716,Brunswick,MD,Washington-Arlington-Alexandria,Frederick County,10418,220600,2.24415056,2.188492063,1.398858592,0.973092192,1.473613894,1.3500612
94170,83445,Saint Anthony,ID,Rexburg,Fremont County,10419,191300,2.634986226,2.22960373,1.978283351,1.412850812,1.685462555,1.363506771
58404,1524,Leicester,MA,Worcester,Worcester County,10420,259100,2.353315168,1.945195195,1.138400703,1.099278744,1.450727884,1.22332389
78243,46748,Huntertown,IN,Fort Wayne,Allen County,10421,195300,2.497442455,1.64255677,1.363826816,1.267358858,1.31338265,1.223684211
79195,48422,Croswell,MI,,Sanilac County,10422,103700,0.681788297,0.681788297,0.681788297,1.099681866,1.509461426,1.252415459
79396,48821,Windsor,MI,Lansing-East Lansing,Eaton County,10423,184900,2.009782609,1.335982659,1.088287228,1.103880597,1.430007734,1.240107311
94984,85552,Thatcher,AZ,Safford,Graham County,10424,201000,2.749658003,2.042682927,1.683417085,1.025510204,1.726804124,1.264946507
99009,97002,Aurora,OR,Salem,Marion County,10425,490200,3.404166667,2.2091032,1.902950311,1.19270073,1.709205021,1.264053636
77063,44201,Atwater,OH,Akron,Portage County,10426,175300,2.01726122,1.642924086,1.247686833,1.308208955,1.442798354,1.203157172
84931,61362,Spring Valley,IL,Ottawa-Peru,Bureau County,10427,75000,1.184834123,1.231527094,1.096491228,0.932835821,1.02319236,1.091703057
87239,66608,Topeka,KS,Topeka,Shawnee County,10428,62100,2.063122924,1.952830189,1.568181818,1.006482982,1.147874307,0.940909091
88984,71254,Lake Providence,LA,,East Carroll Parish,10429,40700,0.918735892,0.918735892,0.918735892,61655322,1.032994924,1.038265306
91060,75754,Murchison,TX,,Van Zandt County,10430,130400,2.23670669,1.77414966,1.609876543,1.224413146,1.461883408,1.188696445
86390,64156,Kansas City,MO,Kansas City,Jackson County,10431,318900,1.423660714,1.423660714,1.423660714,1.05048E+20,1.423660714,1.325436409
58878,2738,Marion,MA,Boston-Cambridge-Newton,Plymouth County,10432,492300,3.052076875,2.144163763,1.23445336,1.114305115,1.326239224,1.175501433
71297,30735,Industrial,GA,Calhoun,Gordon County,10433,111700,1.871021776,1.382425743,1.174553102,1.048826291,1.475561427,1.235619469
65468,18426,Greene,PA,New York-Newark-Jersey City,Pike County,10434,169600,2.133333333,2.09382716,1.646601942,1.073417722,1.268511593,1.217516152
77999,46160,Morgantown,IN,Indianapolis-Carmel-Anderson,Brown County,10435,180000,1.542416452,1.607142857,1.409553641,1.304347826,1.672862454,1.386748844
70064,28609,Catawba,NC,Hickory-Lenoir-Morganton,Catawba County,10436,148500,2.22972973,2.085674157,1.5747614,1.182324841,1.664798206,1.358645929
61972,10994,Clarkstown,NY,New York-Newark-Jersey City,Rockland County,10437,478200,2.183561644,1.781669151,1.080922242,0.928363425,1.162089915,1.107457156
60728,7630,Emerson,NJ,New York-Newark-Jersey City,Bergen County,10438,484500,2.198275862,1.811892296,1.157982792,0.958267405,1.175685513,1.088764045
88747,70711,Albany,LA,Baton Rouge,Livingston Parish,10439,135000,1.413612565,1.413612565,1.413612565,1.133501259,1.194690265,1.043276662
74452,37737,Friendsville,TN,Knoxville,Blount County,10440,192100,2.088043478,1.950253807,1.603505843,1.172771673,1.313055366,1.182153846
67099,21903,Perryville,MD,Philadelphia-Camden-Wilmington,Cecil County,10441,211900,2.12751004,1.729795918,1.217816092,0.870583402,1.085553279,1.109424084
62753,12790,Mamakating,NY,,Sullivan County,10442,143700,1.076404494,1.076404494,1.171149144,0.752356021,0.996532594,1.051976574
71698,31816,Manchester,GA,Atlanta-Sandy Springs-Roswell,Meriwether County,10443,53800,0.828967643,0.828967643,0.828967643,0.901172529,1.383033419,1.14957265
76636,43331,Lakeview,OH,Bellefontaine,Logan County,10444,91500,1.759615385,1.759615385,1.145181477,1.322254335,1.431924883,1.236486486
67584,23181,West Point,VA,Richmond,King William County,10445,195900,1.140279395,1.140279395,1.140279395,1.004100461,1.269604666,1.171650718
71701,31822,Pine Mountain,GA,Columbus,Harris County,10446,175100,2.271076524,1.890928726,1.451907131,1.16655563,1.375490966,1.233098592
91102,75844,Grapeland,TX,,Houston County,10447,101800,1.657980456,1.335958005,1.220623501,1.274092616,1.375675676,1.166093929
93811,81526,Palisade,CO,Grand Junction,Mesa County,10448,274500,3.023127753,2.484162896,1.827563249,1.132893108,1.654611212,1.234817814
71282,30710,Varnell,GA,Dalton,Whitfield County,10449,154300,1.881707317,1.691885965,1.264754098,1.213050314,1.659139785,1.301011804
92783,79036,Fritch,TX,Borger,Hutchinson County,10450,95200,1.513513514,1.35035461,1.212738854,1.165238678,1.250985545,1.055432373
63669,14706,Allegany,NY,Olean,Cattaraugus County,10451,107900,1.65237366,1.566037736,1.253193961,1.101020408,1.084422111,1.069375619
90063,73538,Elgin,OK,Lawton,Comanche County,10452,190300,1.338255977,1.338255977,1.338255977,1.338255977,1.203668564,1.151240169
62958,13108,Marcellus,NY,Syracuse,Onondaga County,10453,173100,1.960362401,1.847385272,1.329493088,1.160965795,1.213034338,1.110327133
99468,97882,Umatilla,OR,Hermiston-Pendleton,Umatilla County,10454,149500,1.088064047,1.088064047,1.421102662,1.429254302,1.452866861,1.282161235
94536,84319,Hyrum,UT,Logan,Cache County,10455,254700,1.929545455,1.913598798,1.947247706,1.606940063,1.516071429,1.424496644
98846,96704,Captain Cook,HI,Hilo,Hawaii County,10456,388400,3.173202614,3.034375,1.836406619,1.083100948,1.820909517,1.216030056
66607,20754,Dunkirk,MD,Washington-Arlington-Alexandria,Calvert County,10457,437500,2.118644068,1.958370636,1.164183076,0.87342783,1.161710037,1.096491228
84230,59864,Ronan,MT,,Lake County,10458,225100,1.783676704,1.783676704,1.609006433,1.221378188,1.366727383,1.230727173
75946,41169,Russell,KY,Huntington-Ashland,Greenup County,10459,107200,1.390402075,1.351828499,1.23644752,1.134391534,1.223744292,1.201793722
76470,43025,Hebron,OH,Columbus,Licking County,10460,182200,2.079908676,1.487346939,1.285815102,1.309849029,1.443740095,0.897536946
98610,96088,Shingletown,CA,Redding,Shasta County,10461,255600,2.31731641,2.288272158,1.424749164,0.953375606,1.683794466,1.298780488
58954,2874,North Kingstown,RI,Providence-Warwick,Washington County,10462,448600,2.848253968,2.184031159,1.156185567,1.096285435,1.32057698,1.229377912
61238,8886,Greenwich,NJ,Allentown-Bethlehem-Easton,Warren County,10463,275000,1.488095238,1.395939086,0.900458415,0.802685347,1.084812623,1.026502426
94120,83330,Gooding,ID,,Gooding County,10464,153200,2.002614379,1.852478839,1.507874016,1.377697842,1.656216216,1.296108291
63059,13326,Cooperstown,NY,Oneonta,Otsego County,10465,260700,3.052693208,2.604395604,1.655238095,1.074608409,1.116488223,1.149470899
76964,44050,Lagrange,OH,Cleveland-Elyria,Lorain County,10466,163600,1.3599335,1.416450216,1.171919771,1.086321381,1.3182917,1.171080888
77235,44618,Dalton,OH,Wooster,Wayne County,10467,163900,2.134114583,1.66904277,1.333604557,1.222222222,1.376154492,1.156669019
86610,64831,Anderson,MO,Fayetteville-Springdale-Rogers,McDonald County,10468,106300,1.538350217,1.620426829,1.507801418,1.077001013,1.206583428,1.199774266
76866,43830,Nashport,OH,Zanesville,Muskingum County,10469,164500,1.94214876,1.571155683,1.340668297,1.228528753,1.348360656,1.134482759
62127,11507,Albertson,NY,New York-Newark-Jersey City,Nassau County,10470,713400,2.9589382,2.244808055,1.357822611,1.222412611,1.441503334,1.132380952
69312,27349,Snow Camp,NC,Burlington,Alamance County,10471,170700,3.208646617,1.50795053,1.471551724,1.287330317,1.434453782,1.279610195
92165,77963,Goliad,TX,Victoria,Goliad County,10472,145800,2.42192691,1.983673469,1.813432836,1.416909621,1.469758065,1.213988343
63288,13778,Greene,NY,,Chenango County,10473,127100,2.402646503,1.973602484,1.652795839,1.188961646,1.273547094,1.166055046
75041,38860,Okolona,MS,,Chickasaw County,10474,74000,1.213114754,1.213114754,1.213114754,81410753.05,1.129770992,1.116138763
81613,54208,Denmark,WI,Green Bay,Brown County,10475,179100,1.752446184,2.378486056,1.501257334,1.450202429,1.442028986,1.199598125
73653,35959,Cedar Bluff,AL,,Cherokee County,10476,134400,2.174757282,1.736434109,1.530751708,1.09357201,1.267924528,1.179982441
79514,49021,Bellevue,MI,Lansing-East Lansing,Eaton County,10477,122000,1.8798151,1.440377804,1.085409253,1.038297872,1.407151096,1.247443763
68214,24563,Hurt,VA,Danville,Pittsylvania County,10478,89600,1.693761815,1.395638629,1.215739484,0.987872106,1.047953216,1.074340528
79311,48655,Saint Charles,MI,Saginaw,Saginaw County,10479,105900,1.972067039,1.386125654,1.113564669,1.253254438,1.634259259,1.357692308
81354,53528,Cross Plains,WI,Madison,Dane County,10480,322400,2.243562978,1.875509017,1.432888889,1.238095238,1.350083752,1.192307692
90268,74059,Perkins,OK,Stillwater,Payne County,10481,125300,3.004796163,1.845360825,1.582070707,1.279877426,1.28909465,1.147435897
94549,84332,Providence,UT,Logan,Cache County,10482,298300,1.792668269,1.820012203,1.847058824,1.343088699,1.379103098,1.280807213
80366,50461,Osage,IA,,Mitchell County,10483,112000,2.857142857,2.04379562,1.573033708,1.473684211,1.367521368,1.18895966
82467,55808,Duluth,MN,Duluth,Saint Louis County,10484,113000,2.5,1.870860927,1.230936819,1.042435424,1.080305927,1.062030075
97158,93219,Earlimart,CA,Visalia-Porterville,Tulare County,10485,157500,2.272727273,2.11409396,1.814516129,0.995575221,1.689914163,1.258992806
62338,12025,Broadalbin,NY,Gloversville,Fulton County,10486,172000,2.6625387,2.45014245,1.92393736,1.190311419,1.227694504,1.191135734
66552,20685,Saint Leonard,MD,Washington-Arlington-Alexandria,Calvert County,10487,310800,2.136082474,1.994865212,1.261363636,0.909569798,1.222178529,1.174159426
98229,95470,Redwood Valley,CA,Ukiah,Mendocino County,10488,415000,1.323341837,2.264048009,1.312045526,1.03775944,1.66,1.197345643
73684,36010,Brundidge,AL,Troy,Pike County,10489,87900,1.132731959,1.132731959,1.132731959,2.04055E+16,1.132731959,1.194293478
75169,39150,Port Gibson,MS,Vicksburg,Claiborne County,10490,67400,1.007473842,1.007473842,1.007473842,67610425.02,1.080128205,0.923287671
60331,6472,North Branford,CT,New Haven-Milford,New Haven County,10491,284600,1.769900498,1.488493724,1.004588775,0.904353352,1.158794788,1.037928519
69664,28018,Bostic,NC,Forest City,Rutherford County,10492,135500,1.980994152,1.573751452,1.529345372,1.099837662,1.395468589,1.206589492
79312,48656,Saint Helen,MI,,Roscommon County,10493,55000,1.740506329,1.230425056,0.982142857,0.966608084,1.216814159,1.063829787
79545,49057,Hartford,MI,Kalamazoo-Portage,Van Buren County,10494,74900,1.057909605,1.057909605,1.057909605,1.21969E+18,1.057909605,1.07925072
91034,75684,Overton,TX,Longview,Rusk County,10495,112800,2.751219512,2.054644809,1.905405405,1.404732254,1.472584856,1.223427332
95279,87047,Sandia Park,NM,Albuquerque,Bernalillo County,10496,315800,1.673555909,1.91046582,1.563366337,1.121847247,1.245759369,1.207648184
59262,3870,Rye,NH,Boston-Cambridge-Newton,Rockingham County,10497,731600,3.565302144,2.542043085,1.577744231,1.436481445,1.428069491,1.153943218
78671,47567,Petersburg,IN,Jasper,Pike County,10498,85400,1.561243144,1.561243144,1.561243144,6.86642E+12,1.541516245,1.301829268
73661,35968,Fort Payne,AL,Fort Payne,De Kalb County,10499,116000,1.64305949,1.746987952,1.485275288,1.181262729,1.202072539,1.215932914
77317,44730,East Canton,OH,Canton-Massillon,Stark County,10500,115600,1.814756672,1.439601494,1.278761062,1.211740042,1.65379113,1.239013934
62153,11560,Locust Valley,NY,New York-Newark-Jersey City,Nassau County,10501,738600,2.528586101,1.839143426,1.15298158,0.993409549,1.245321194,1.104200927
85031,61530,Eureka,IL,Peoria,Woodford County,10502,144000,0.887792848,0.887792848,0.887792848,1.02356E+18,0.887792848,1.076233184
86387,64153,Kansas City,MO,Kansas City,Jackson County,10503,234100,1.92358258,1.635918938,1.344629523,1.224372385,1.357888631,1.269522777
87005,65785,Stockton,MO,,Cedar County,10504,137900,1.743362832,1.520396913,1.447009444,1.226868327,1.346679688,1.198088619
65097,17538,Salunga-Landisville,PA,Lancaster,Lancaster County,10505,248200,1.866165414,1.781765973,1.45657277,1.129208371,1.280701754,1.203685742
68112,24360,Max Meadows,VA,,Wythe County,10506,128600,1.234165067,1.234165067,1.234165067,3.47387E+14,1.234165067,1.158558559
75767,40729,East Bernstadt,KY,London,Laurel County,10507,87900,2.097852029,1.761523046,1.569642857,1.227653631,1.273913043,1.194293478
79843,49649,Kingsley,MI,Traverse City,Grand Traverse County,10508,166200,3.847222222,1.903780069,1.321144674,1.515041021,1.613592233,1.330664532
62664,12563,Patterson,NY,New York-Newark-Jersey City,Putnam County,10509,279500,1.930248619,1.640258216,0.97932726,0.874530663,1.137566138,1.167502089
60819,7830,Tewksbury,NJ,New York-Newark-Jersey City,Hunterdon County,10510,433300,1.658882083,1.416939176,0.999538639,0.844145724,1.062009804,1.034128878
61025,8243,Sea Isle City,NJ,Ocean City,Cape May County,10511,723400,3.854022376,2.695230999,1.296415771,1.082448002,1.270683295,1.187458963
61096,8533,Plumsted,NJ,New York-Newark-Jersey City,Ocean County,10512,325800,2.362581581,1.990226023,1.14516696,0.932989691,1.208456973,1.140357018
63457,14174,Porter,NY,Buffalo-Cheektowaga-Niagara Falls,Niagara County,10513,203100,2.06402439,2.083076923,1.731457801,1.487912088,1.445551601,1.295280612
79738,49421,Hesperia,MI,,Oceana County,10514,71900,2.910931174,1.601336303,1.052708638,0.93134715,1.212478921,1.154093098
84208,59833,Florence,MT,,Ravalli County,10515,331700,1.751319958,1.752245114,1.647789369,1.268451243,1.277242973,1.27970679
63346,13865,Windsor,NY,Binghamton,Broome County,10516,113500,1.970486111,1.926994907,1.666666667,1.141851107,1.255530973,1.188481675
65989,19533,Bern,PA,Reading,Berks County,10517,195300,1.632943144,1.68362069,1.33492823,1.030063291,1.213043478,1.163885578
67560,23140,Providence Forge,VA,Richmond,New Kent County,10518,243600,1.453460621,1.453460621,1.453460621,1.187134503,1.347345133,1.13991577
71564,31546,Jesup,GA,Jesup,Wayne County,10519,110700,1.351648352,1.351648352,1.351648352,1.191603875,1.316290131,1.279768786
81218,53104,Bristol,WI,Chicago-Naperville-Elgin,Kenosha County,10520,260100,1.990053558,1.654580153,1.275625307,1.091939547,1.583079732,1.384984026
65712,19032,Folcroft,PA,Philadelphia-Camden-Wilmington,Delaware County,10521,118500,1.636740331,1.737536657,1.40569395,0.908045977,1.166338583,1.290849673
74454,37742,Greenback,TN,Knoxville,Loudon County,10522,198000,2.388419783,2.291666667,1.793478261,1.30952381,1.35895676,1.186339125
91100,75839,Elkhart,TX,Palestine,Anderson County,10523,86700,1.579234973,1.342105263,1.192572215,1.139290407,1.235042735,1.152925532
64198,15626,Delmont,PA,Pittsburgh,Westmoreland County,10524,162300,4.248691099,1.835972851,1.241775057,1.088531187,1.173535792,1.055953155
68805,25880,Bradley,WV,Beckley,Raleigh County,10525,60000,1.875,1.546391753,1.242236025,1.023890785,1.111111111,1.075268817
69983,28479,Winnabow,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,10526,210900,2.941422594,2.11959799,1.463566967,0.967875172,1.29864532,1.179530201
77351,44842,Loudonville,OH,Ashland,Ashland County,10527,117700,2.03633218,1.581989247,1.387971698,1.315083799,1.419782871,1.265591398
99996,98844,Oroville,WA,,Okanogan County,10528,158600,3.085603113,2.485893417,2.151967436,1.301066448,1.482242991,1.184466019
74303,37329,Englewood,TN,Athens,McMinn County,10529,113000,2.703349282,2.66509434,1.996466431,1.405472637,1.484888305,1.255555556
61080,8501,Upper Freehold,NJ,New York-Newark-Jersey City,Monmouth County,10530,417300,2.309352518,1.908966148,1.126924116,0.971142658,1.167599328,1.101636748
79520,49028,Bronson,MI,Coldwater,Branch County,10531,95400,2.797653959,1.619694397,1.40915805,1.223076923,1.502362205,1.297959184
84850,61240,Coal Valley,IL,Davenport-Moline-Rock Island,Rock Island County,10532,185200,1.4816,1.508143322,1.183386581,1.130647131,1.234666667,1.100415924
75667,40390,Wilmore,KY,Lexington-Fayette,Jessamine County,10533,153500,2.152875175,1.470306513,1.248982913,1.173547401,1.311965812,1.195482866
81466,53813,Lancaster,WI,Platteville,Grant County,10534,131100,1.339121553,1.243833017,1.167408727,1.177897574,1.190735695,1.165333333
84857,61252,Fulton,IL,Sterling,Whiteside County,10535,101200,0.817447496,1.352941176,1.167243368,1.013013013,1.043298969,1.04008222
77768,45710,Albany,OH,Athens,Athens County,10536,135700,1.021068473,1.021068473,1.021068473,1.137468567,1.230281052,1.151952462
79634,49250,Jonesville,MI,Hillsdale,Hillsdale County,10537,122200,2.733780761,1.523690773,1.16491897,1.246938776,1.683195592,1.282266527
85073,61606,Peoria,IL,Peoria,Peoria County,10538,73600,1.533333333,1.048433048,0.898656899,0.845977011,0.932826362,0.955844156
64167,15552,Meyersdale,PA,Somerset,Somerset County,10539,79300,1.216257669,1.216257669,1.216257669,1.006345178,1.061579652,1.02987013
86784,65336,Knob Noster,MO,Warrensburg,Johnson County,10540,168000,1.967213115,1.673306773,1.575984991,1.192334989,1.285386381,1.109643329
98082,95258,Woodbridge,CA,Stockton-Lodi,San Joaquin County,10541,464800,2.519241192,2.33685269,1.302325581,1.256895619,1.741476208,1.232891247
58559,1944,Manchester,MA,Boston-Cambridge-Newton,Essex County,10542,858200,2.945092656,1.963395104,1.186998617,1.241249638,1.346829881,1.193602225
92203,78013,Comfort,TX,San Antonio-New Braunfels,Kendall County,10543,250500,2.349906191,2.106812447,1.955503513,1.498205742,1.519102486,1.248753739
75876,41030,Crittenden,KY,Cincinnati,Grant County,10544,169700,2.137279597,1.735173824,1.424853065,1.242313324,1.360866079,1.341501976
79635,49251,Leslie,MI,Lansing-East Lansing,Ingham County,10545,146900,3.353881279,1.626799557,1.1752,1.238617201,1.744655582,1.341552511
93462,80540,Lyons,CO,Boulder,Boulder County,10546,513400,3.132397804,2.186541738,1.719356999,1.628290517,1.763049451,1.287362086
60837,7850,Roxbury,NJ,New York-Newark-Jersey City,Morris County,10547,280800,2.040697674,1.762711864,1.049719626,0.864265928,1.149406467,1.159372419
65052,17361,Shrewsbury,PA,York-Hanover,York County,10548,225600,1.834146341,1.716894977,1.322391559,0.935323383,1.220118983,1.162287481
78897,48003,Almont,MI,Detroit-Warren-Dearborn,Lapeer County,10549,207400,1.729774812,1.135815991,0.970065482,1.180421172,1.590490798,1.232323232
63543,14469,East Bloomfield,NY,Rochester,Ontario County,10550,171500,1.862106406,1.72361809,1.406890894,1.216312057,1.220640569,1.183574879
79385,48808,Bath,MI,Lansing-East Lansing,Clinton County,10551,192200,3.354275742,1.84452975,1.283044059,1.338440111,1.52056962,1.274535809
61926,10925,Greenwood Lake,NY,New York-Newark-Jersey City,Orange County,10552,227800,1.998245614,1.792289536,1.158697864,0.834126694,1.070488722,1.275475924
68761,25813,Beaver,WV,Beckley,Raleigh County,10553,117200,2.293542074,1.581646424,1.342497136,1.115128449,1.142300195,1.100469484
73326,35117,Mount Olive,AL,Birmingham-Hoover,Jefferson County,10554,158400,1.865724382,1.423180593,1.240407204,1.068105192,1.211009174,1.151162791
65714,19034,Upper Dublin,PA,Philadelphia-Camden-Wilmington,Montgomery County,10555,483400,2.08812095,1.828982217,1.243632622,1.047227036,1.193875031,1.037116499
91999,77517,Santa Fe,TX,Houston-The Woodlands-Sugar Land,Galveston County,10556,248100,2.39017341,1.962816456,1.891006098,1.520220588,1.711034483,1.39460371
89374,72106,Mayflower,AR,Little Rock-North Little Rock-Conway,Faulkner County,10557,133900,3.234299517,2.224252492,1.766490765,1.28379674,1.405036726,1.317913386
94196,83530,Grangeville,ID,,Idaho County,10558,199100,2.746206897,2.122601279,2.127136752,1.510622155,1.758833922,1.36650652
71203,30559,Mineral Bluff,GA,,Fannin County,10559,204200,3.980506823,2.219565217,1.627091633,1.123212321,1.499265786,1.316569955
72317,32948,Fellsmere,FL,Sebastian-Vero Beach,Indian River County,10560,182200,4.589420655,2.842433697,1.892004154,1.283098592,2.482288828,1.385551331
66942,21643,Hurlock,MD,Cambridge,Dorchester County,10561,145200,2.226993865,1.895561358,1.180487805,0.870503597,1.375,1.155131265
81266,53179,Salem,WI,Chicago-Naperville-Elgin,Kenosha County,10562,187600,1.564637198,1.506827309,1.228552718,1.051569507,1.577796468,1.312806158
67271,22473,Heathsville,VA,,Northumberland County,10563,210000,1.100052383,1.100052383,1.100052383,73823265.79,1.057934509,1.125401929
74224,37184,Watertown,TN,Nashville-Davidson--Murfreesboro--Franklin,Wilson County,10564,194900,1.696257615,1.696257615,1.696257615,8.01035E+21,1.696257615,1.459925094
59130,3452,Jaffrey,NH,Keene,Cheshire County,10565,196700,2.308685446,2.070526316,1.176435407,0.995949367,1.214197531,1.199390244
71079,30363,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,10566,271400,2.697813121,1.533333333,1.235320892,1.157356077,2.065449011,1.367943548
63791,14867,Newfield,NY,Ithaca,Tompkins County,10567,152800,2.173541963,2.062078273,1.618644068,1.213661636,1.218500797,1.057439446
77112,44286,Richfield,OH,Akron,Summit County,10568,281000,1.860927152,1.409934772,1.243913236,1.209642703,1.300925926,1.182659933
63435,14132,Cambria,NY,Buffalo-Cheektowaga-Niagara Falls,Niagara County,10569,178200,2.020408163,1.988839286,1.567282322,1.390015601,1.460655738,1.283861671
63070,13339,Minden,NY,Amsterdam,Montgomery County,10570,81800,1.744136461,1.850678733,1.523277467,1.059585492,1.201174743,1.171919771
71734,32008,Branford,FL,,Suwannee County,10571,127900,3.089371981,2.727078891,1.861717613,1.125880282,1.573185732,1.372317597
81404,53583,Sauk City,WI,Baraboo,Sauk County,10572,212600,1.744052502,1.488795518,1.362820513,1.201129944,1.396846255,1.233178654
98072,95247,Murphys,CA,,Calaveras County,10573,362400,2.536039188,2.16358209,1.1567188,0.900372671,1.708628006,1.191321499
60842,7856,Mount Arlington,NJ,New York-Newark-Jersey City,Morris County,10574,304100,1.833031947,1.606444797,1.006953642,0.846132443,1.090746055,1.062915065
62203,11721,Centerport,NY,New York-Newark-Jersey City,Suffolk County,10575,572800,2.736741519,1.906156406,1.050816364,1.002274716,1.204120244,1.192836318
94699,84765,Santa Clara,UT,St. George,Washington County,10576,343200,2.253447144,2.027170703,1.919463087,1.119373777,1.611267606,1.336448598
98376,95685,Sutter Creek,CA,,Amador County,10577,363700,2.434404284,2.10962877,1.3111031,1.040927304,1.884455959,1.26022176
70542,29544,Galivants Ferry,SC,Myrtle Beach-Conway-North Myrtle Beach,Horry County,10578,139600,2.258899676,2.111951589,1.829619921,0.94197031,1.245316682,1.133116883
74131,37048,Walnut Grove,TN,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,10579,245000,2.895981087,2.115716753,1.829723674,1.493902439,1.70257123,1.306666667
81436,53726,Madison,WI,Madison,Dane County,10580,495600,3.514893617,2.537634409,1.818048423,1.350040861,1.319488818,1.153094463
61018,8230,Upper,NJ,Ocean City,Cape May County,10581,298000,2.266159696,1.875393329,1.183949146,0.969105691,1.205014153,1.20355412
70710,29805,Aiken,SC,Augusta-Richmond County,Aiken County,10582,98200,1.601957586,1.601957586,1.601957586,2.88583E+16,1.601957586,1.753571429
70244,28901,Andrews,NC,,Cherokee County,10583,118100,2.232514178,1.508301405,1.247096093,0.904980843,1.200203252,1.084481175
97518,94027,Atherton,CA,San Francisco-Oakland-Hayward,San Mateo County,10584,6493800,5.610194384,2.914631957,1.835288133,1.876766567,2.115588858,1.196153917
97566,94111,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,10585,1145300,1.252926376,1.252926376,1.252926376,9.24496E+19,1.252926376,1.001836949
78554,47356,Middletown,IN,New Castle,Henry County,10586,115400,1.641536273,1.421182266,1.30248307,1.150548355,1.273730684,1.263964951
63357,14009,Arcade,NY,,Wyoming County,10587,138500,2.051851852,1.992805755,1.656698565,1.235504014,1.280036969,1.187821612
81608,54201,Algoma,WI,Green Bay,Kewaunee County,10588,119400,1.700854701,1.524904215,1.418052257,1.197592778,1.241164241,1.258166491
